CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_log,salary_log,product_norm,tenure_norm,card_flag,active_flag,salary_balance_ratio,product_per_tenure,zero_balance_flag,high_balance_flag,Balance_Category,engagement_score,low_engagement_flag,activity_product_interaction,balance_activity_gap,tenure_engagement_ratio,is_dormant_high_value,product_intensity,Geography_Germany,Geography_Spain,Gender_Male,cluster_id,dist_to_cluster_0,dist_to_cluster_1,dist_to_cluster_2,dist_to_cluster_3,dist_to_cluster_4,Engagement_Segment,is_active_power_core,is_active_casual,is_inactive_disengaged,is_inactive_high_balance,is_inactive_low_balance,customer_value_segment,Exited
15788448,Watson,490,31,3,145260.23,1,0,1,114066.77,11.886288986699691,11.64454802443136,0.25,0.3,0,1,0.7852526789150828,0.25,0,1,High Balance,0.6484062349904663,0,1,0.0,0.1621015587476166,0,Low,False,True,True,1,3.3591675992988006,0.96853506293188,2.839909585855494,2.157042694225178,1.6729897564483087,Inactive_High_Balance,0,0,0,1,0,High Value,0
15729599,Lorenzo,804,33,7,76548.6,1,0,1,98453.45,11.245694175729264,11.4973492836552,0.25,0.7,0,1,1.286139313595368,0.125,0,0,Medium Balance,0.6806775578483834,0,1,0.0,0.08508469473104792,0,Low,False,True,True,4,3.26952445583195,1.9325443085199585,2.8029570787832894,2.0537544188800507,0.674193925329588,Active_Casual,0,1,0,0,0,High Value,0
15717426,Armstrong,850,36,7,0.0,1,1,1,40812.9,0.0,10.616777988646371,0.25,0.7,1,1,40812.9,0.125,1,0,Zero Balance,0.595,0,1,0.0,0.074375,0,Low,False,False,True,2,2.590958481829829,2.8169088427181084,1.9212587612929146,3.0229854004128627,2.1993623776954774,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15585768,Cameron,582,41,6,70349.48,2,0,1,178074.04,11.161244885546976,12.089960313470986,0.5,0.6,0,1,2.5312412935917425,0.2857142857142857,0,0,Medium Balance,0.7446586902467114,0,2,0.0,0.10637981289238733,0,Medium,True,False,True,3,3.808433038002333,2.520430853106438,2.6341873626869052,0.8940704003859572,2.144768181652558,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15619360,Hsiao,472,40,4,0.0,1,1,0,70154.22,0.0,11.158465494736515,0.25,0.4,1,0,70154.22,0.2,1,0,Zero Balance,0.165,1,0,0.0,0.033,0,Low,False,True,True,2,3.22271512236619,2.5577204193719316,1.87461331331286,3.634603056223662,2.9744078928028332,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15738148,Clarke,465,51,8,122522.32,1,0,0,181297.65,11.716056658196294,12.107900950493487,0.25,0.8,0,0,1.4796991299288984,0.1111111111111111,0,0,Medium Balance,0.2963524083224753,1,0,122522.32,0.03292804536916392,0,Low,False,False,False,4,3.8804737324086402,2.2187576591267675,2.8430756561129344,2.7422180387990807,1.366698856514773,Active_Casual,0,1,0,0,0,High Value,1
15687946,Osborne,556,61,2,117419.35,1,1,1,94153.83,11.673515510366588,11.452695833884682,0.25,0.2,1,1,0.8018527452864856,0.3333333333333333,0,0,Medium Balance,0.6858391559651368,0,1,0.0,0.22861305198837892,0,Low,False,False,False,1,3.314176716497811,1.08810352411519,2.9789865454391884,2.3196662248447493,2.037368329911665,Inactive_High_Balance,0,0,0,1,0,High Value,0
15755196,Lavine,834,49,2,131394.56,1,0,0,194365.76,11.785967594507415,12.1775021687341,0.25,0.2,0,0,1.4792414599093,0.3333333333333333,0,1,High Balance,0.2371958729372305,1,0,131394.56,0.07906529097907683,1,Low,False,False,False,1,3.978395205222449,1.3012418060502073,2.9489526054295085,3.0383496346084042,2.5257182388001973,Inactive_High_Balance,0,0,0,1,0,High Value,1
15684171,Bianchi,660,61,5,155931.11,1,1,1,158338.39,11.957175999200325,11.972496046248635,0.25,0.5,1,1,1.0154315875030488,0.16666666666666666,0,1,High Balance,0.7192614758132172,0,1,0.0,0.1198769126355362,0,Low,False,True,False,4,3.689986957333655,1.645403030833286,2.9474056819782373,2.0873673839522233,1.3393381395746713,Active_Casual,0,1,0,0,0,Platinum Value,0
15754849,Tyler,776,32,4,109421.13,2,1,1,126517.46,11.602968433705083,11.748143505356888,0.5,0.4,1,1,1.1562328388233716,0.4,0,0,Medium Balance,0.7799880164156163,0,2,0.0,0.15599760328312326,0,Medium,True,False,False,3,3.5746216064953504,2.27864291704658,2.7343496089552266,0.9486495102947086,2.411280544379347,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15602280,Martin,829,27,9,112045.67,1,1,1,119708.21,11.626670759911956,11.692820830942043,0.25,0.9,1,1,1.0683781142268665,0.1,0,0,Medium Balance,0.7552739813089187,0,1,0.0,0.07552739813089186,0,Low,True,False,False,4,3.775467639499693,2.713629736711504,3.2526574856917954,2.401044688441476,1.139617975502614,Active_Casual,0,1,0,0,0,High Value,1
15771573,Okagbue,637,39,9,137843.8,1,1,1,117622.8,11.833883693578674,11.675246674922782,0.25,0.9,1,1,0.8532987823987558,0.1,0,1,High Balance,0.7577739732485159,0,1,0.0,0.07577739732485159,0,Low,True,False,False,4,3.7743681714219117,2.718310750333058,3.280650337273212,2.4027211898093435,1.1477046515664824,Active_Casual,0,1,0,0,0,Platinum Value,1
15766205,Yin,550,38,2,103391.38,1,0,1,90878.13,11.546286543950185,11.417285660845776,0.25,0.2,0,1,0.8789635174274932,0.3333333333333333,0,0,Medium Balance,0.634304158197884,0,1,0.0,0.21143471939929467,0,Low,True,False,True,1,3.2145231469623785,0.8505189391655589,2.8702072241958057,2.3052481775333544,1.9712443241018127,Inactive_High_Balance,0,0,0,1,0,High Value,0
15771873,Buccho,776,37,2,103769.22,2,1,0,194099.12,11.549934310670317,12.176129387394932,0.5,0.2,1,0,1.870470352669581,0.6666666666666666,0,0,Medium Balance,0.3593481679381858,0,0,103769.22,0.11978272264606193,0,Medium,True,False,False,1,3.8329505792091263,1.8093050851891228,2.4713879179726552,1.9066099819064877,2.8301357006738406,Inactive_High_Balance,0,0,0,1,0,High Value,0
15616550,Chidiebele,698,44,10,116363.37,2,1,0,198059.16,11.664481667765054,12.196326101910977,0.5,1.0,1,0,1.7020601752924887,0.18181818181818182,0,0,Medium Balance,0.4407301640538318,0,0,116363.37,0.04006637855034834,0,Medium,True,False,True,3,4.107783915326358,3.179987884488324,2.823738777135262,1.9638491337962356,2.1260848954301514,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15768193,Trevisani,585,36,5,146050.97,2,0,0,86424.57,11.891717796256243,11.367038860081932,0.5,0.5,0,0,0.5917384750099571,0.3333333333333333,0,1,High Balance,0.34347173273663895,0,0,146050.97,0.057245288789439824,1,Medium,True,False,True,3,2.9939454187578627,1.897362111104843,2.1811312778433405,1.37911015421989,2.154834365330854,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15683553,O'Brien,788,33,5,0.0,2,0,0,116978.19,0.0,11.669751334712487,0.5,0.5,0,0,116978.19,0.3333333333333333,1,0,Zero Balance,0.2,1,0,0.0,0.03333333333333333,0,Medium,False,False,False,2,3.5413636749937463,3.012846225488665,1.1117884440891375,2.90457305175311,3.2430496903339723,Inactive_Disengaged,0,0,1,0,0,Low Value,0
15702298,Parkhill,655,41,8,125561.97,1,0,0,164040.94,11.740562664706083,12.007877405819873,0.25,0.8,0,0,1.3064436115201798,0.1111111111111111,0,0,Medium Balance,0.296648069494112,1,0,125561.97,0.03296089661045689,0,Low,True,False,True,4,3.7932565835656975,2.18855888267221,2.8238025157431457,2.719002836713747,1.3167474863061115,Active_Casual,0,1,0,0,0,High Value,1
15569590,Yoo,601,42,1,98495.72,1,1,0,40014.76,11.497778527113354,10.597028655498455,0.25,0.1,1,0,0.4062547463509445,0.5,0,0,Medium Balance,0.27371891649046726,1,0,98495.72,0.13685945824523363,0,Low,True,False,True,1,2.7680440754101356,1.2812243044773275,3.0373563023564905,3.12849397158348,2.726599017193902,Inactive_High_Balance,0,0,0,1,0,High Value,1
15760861,Phillipps,619,43,1,125211.92,1,1,1,113410.49,11.737770927212088,11.638777987894308,0.25,0.1,1,1,0.9057411168112685,0.5,0,0,Medium Balance,0.6766143876137923,0,1,0.0,0.33830719380689617,0,Low,False,False,True,1,3.573696132015481,1.1581121347450771,3.1148788187232612,2.5183301203842317,2.365749341388906,Inactive_High_Balance,0,0,0,1,0,High Value,0
15630053,Tsao,656,45,5,127864.4,1,1,0,87107.57,11.758733427122003,11.374910550652478,0.25,0.5,1,0,0.6812442615437797,0.16666666666666666,0,1,High Balance,0.31686729692732424,0,0,127864.4,0.05281121615455404,1,Low,False,False,True,1,3.038951689978063,1.144692715086642,2.553522021366497,2.4624219226763113,1.3904123527425876,Inactive_High_Balance,0,0,0,1,0,High Value,0
15647091,Endrizzi,725,19,0,75888.2,1,0,0,45613.75,11.237029660769066,10.727986408111262,0.25,0.0,0,0,0.601057199179857,1.0,0,0,Medium Balance,0.21057302181784843,1,0,75888.2,0.21057302181784843,0,Low,True,False,True,1,3.125722354540014,1.5733458279417745,3.2258727965236296,3.4407616001504437,3.1239330959183524,Inactive_High_Balance,0,0,0,1,0,High Value,0
15623944,T'ien,511,66,4,0.0,1,1,0,1643.11,0.0,7.404954483353421,0.25,0.4,1,0,1643.11,0.2,1,0,Zero Balance,0.165,1,0,0.0,0.033,0,Low,False,True,False,0,2.4921214966701535,4.770938745769941,4.464917650331522,5.454438839687531,5.006213248384787,Inactive_Low_Balance,0,0,0,0,1,Medium Value,1
15804771,Velazquez,614,51,4,40685.92,1,1,1,46775.28,10.613661943857002,10.753131515813305,0.25,0.4,1,1,1.1496392452414683,0.2,0,0,Medium Balance,0.6930521868964536,0,1,0.0,0.13861043737929074,0,Low,False,False,True,1,2.5548921497901818,1.4299686158166758,2.776252724915429,2.178699933261693,1.57004519448827,Inactive_High_Balance,0,0,0,1,0,High Value,0
15651280,Hunter,742,35,5,136857.0,1,0,0,84509.57,11.826699170926089,11.344631894279715,0.25,0.5,0,0,0.6174982098233206,0.16666666666666666,0,1,High Balance,0.26768729309586575,1,0,136857.0,0.04461454884931096,1,Low,True,False,True,1,3.0807168387574864,1.2922336427068934,2.617536898514036,2.607442102756352,1.5753774188117,Inactive_High_Balance,0,0,0,1,0,High Value,0
15773469,Clark,687,27,9,152328.88,2,0,0,126494.82,11.933803711367029,11.747964543125503,0.5,0.9,0,0,0.8304005753828467,0.2,0,1,High Balance,0.3839794927817564,0,0,152328.88,0.03839794927817564,1,Medium,True,False,False,3,3.612869964364459,2.8296423433763938,2.578053585101741,1.7233529181808185,1.9715742966196135,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15702014,Jeffrey,555,33,1,56084.69,2,0,0,178798.13,10.934635978758394,12.0940182759379,0.5,0.1,0,0,3.187945623919399,1.0,0,0,Medium Balance,0.29192468889656586,1,0,56084.69,0.14596234444828293,0,Medium,False,True,True,1,3.8959911287373896,1.936503382056521,2.583541433645387,2.319397165704544,3.160444001676686,Inactive_High_Balance,0,0,0,1,0,High Value,0
15751208,Pirozzi,684,56,8,78707.16,1,1,1,99398.36,11.273502113909878,11.506900953992147,0.25,0.8,1,1,1.2628723629163736,0.1111111111111111,0,0,Medium Balance,0.7410130563140351,0,1,0.0,0.08233478403489279,0,Low,False,True,True,4,3.4663622460999233,2.375026946413857,3.038464246592083,2.217129576886062,0.9368966316790164,Active_Casual,0,1,0,0,0,High Value,0
15592461,Jackson,603,26,4,109166.37,1,1,1,92840.67,11.600637488116671,11.438650848162826,0.25,0.4,1,1,0.8504434063035502,0.2,0,0,Medium Balance,0.7049598939182434,0,1,0.0,0.1409919787836487,0,Low,True,False,True,1,3.1947312769677922,1.3056065528835417,2.8418475468621676,2.063509018418037,1.4466602609035104,Inactive_High_Balance,0,0,0,1,0,High Value,0
15789484,Hammond,751,36,6,169831.46,2,1,1,27758.36,12.042567700667217,10.231328359599933,0.5,0.6,1,1,0.16344555098595406,0.2857142857142857,0,1,High Balance,0.8052917134610229,0,2,0.0,0.1150416733515747,0,Medium,True,False,False,3,2.533690292523986,2.8538930399853175,3.0948313724783176,1.513505511159088,2.4837584552613725,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15696061,Brownless,581,34,1,101633.04,1,1,0,110431.51,11.529133797383441,11.612159844113666,0.25,0.1,1,0,1.0865602705550228,0.5,0,0,Medium Balance,0.274097212968163,1,0,101633.04,0.1370486064840815,0,Low,True,False,False,1,3.54298399493924,1.003504832119907,2.925788321574865,3.0105461001706764,2.6076993617194537,Inactive_High_Balance,0,0,0,1,0,High Value,0
15641582,Chibugo,735,43,10,123180.01,2,1,1,196673.28,11.721410178590435,12.189304238328914,0.5,1.0,1,1,1.5966201283785546,0.18181818181818182,0,0,Medium Balance,0.8414169977165685,0,2,0.0,0.07649245433786987,0,Medium,True,False,True,3,4.444102053515791,3.6513171609103017,3.4479761061941794,2.0093747986491075,2.491488902821155,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15638424,Glauert,661,35,5,150725.53,2,0,1,113656.85,11.923222414243224,11.640947898606743,0.5,0.5,0,1,0.7540600184984024,0.3333333333333333,0,1,High Balance,0.7438518310713995,0,2,0.0,0.12397530517856659,0,Medium,True,False,False,3,3.4219618890082018,2.2739488639737644,2.6437022902266047,0.6420376784682117,2.1639936005441687,Active_Power_Core,1,0,0,0,0,Platinum Value,0
15755648,Pisano,675,21,8,98373.26,1,1,0,18203.0,11.496534463455072,9.809396629136533,0.25,0.8,1,0,0.18503824069426292,0.1111111111111111,0,0,Medium Balance,0.34370390705518244,0,0,98373.26,0.038189323006131384,0,Low,False,False,False,4,2.070806068573955,2.597687666403023,3.1539133009787936,3.0301664708170573,1.8724264647671773,Active_Casual,0,1,0,0,0,High Value,0
